SecCode,File,ProposalName,ProposalContent,ProposalCandidate,ProposalResult,ProposalVote
61570,61570_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）４名選任の件,後藤　弘治,可決,95.25
61570,61570_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）４名選任の件,後藤　隆司,可決,96.73
61570,61570_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）４名選任の件,足立　有子,可決,96.75
61570,61570_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）４名選任の件,戸田　覚,可決,96.51
61570,61570_20240624.htm,第３号議案,監査等委員である取締役２名選任の件,藤崎　直子,可決,99.68
61570,61570_20240624.htm,第３号議案,監査等委員である取締役２名選任の件,平賀　敏秋,可決,99.6
94780,94780_20240621.htm,第１号議案,取締役(監査等委員であるものを除く。)３名選任の件,速水浩二,可決,80.99
94780,94780_20240621.htm,第１号議案,取締役(監査等委員であるものを除く。)３名選任の件,佐々木幹夫,可決,89.55
94780,94780_20240621.htm,第１号議案,取締役(監査等委員であるものを除く。)３名選任の件,篠﨑晃一,可決,89.54
94780,94780_20240621.htm,第２号議案,監査等委員である取締役３名選任の件,佐多俊一,可決,89.61
94780,94780_20240621.htm,第２号議案,監査等委員である取締役３名選任の件,飯塚孝徳,可決,82.6
94780,94780_20240621.htm,第２号議案,監査等委員である取締役３名選任の件,廣岡穣,可決,89.62
94780,94780_20240621.htm,第３号議案,当社株式の大量取得行為に関する対応策(買収防衛策)継続の件,null,可決,76.94
64030,64030_20240704.htm,第１号議案,"剰余金処分の件
期末配当に関する事項
期末配当は、当社普通株式１株につき金55円に決定",,可決,99.6
64030,64030_20240704.htm,第２号議案,取締役（監査等委員を除く）７名選任の件,古川徹,可決,93.3
64030,64030_20240704.htm,第２号議案,取締役（監査等委員を除く）７名選任の件,丸山広記,可決,98.4
64030,64030_20240704.htm,第２号議案,取締役（監査等委員を除く）７名選任の件,鷹栖茂幸,可決,98.4
64030,64030_20240704.htm,第２号議案,取締役（監査等委員を除く）７名選任の件,國分健吾,可決,98.3
64030,64030_20240704.htm,第２号議案,取締役（監査等委員を除く）７名選任の件,村上英治,可決,97.2
64030,64030_20240704.htm,第２号議案,取締役（監査等委員を除く）７名選任の件,藤本英昭,可決,97.2
64030,64030_20240704.htm,第２号議案,取締役（監査等委員を除く）７名選任の件,大川和宏,可決,97.2
64030,64030_20240704.htm,第３号議案,取締役（監査等委員）３名選任の件,柴田宗孝,可決,97.1
64030,64030_20240704.htm,第３号議案,取締役（監査等委員）３名選任の件,齋藤敏仁,可決,97.3
64030,64030_20240704.htm,第３号議案,取締役（監査等委員）３名選任の件,竹内佐和子,可決,97.3
64030,64030_20240704.htm,第４号議案,補欠の監査等委員である取締役１名選任の件,千田一夫,可決,97.1
95090,95090_20240701.htm,第１号議案,"期末配当に関する事項: 当社普通株式１株につき金15円、当社Ｂ種優先株式１株につき金1,500,000円",null,可決,97.42
95090,95090_20240701.htm,第１号議案に対する修正動議,期末配当金を当社普通株式１株につき０円とする,null,否決,97.42
95090,95090_20240701.htm,第２号議案,取締役（監査等委員である取締役を除く。）９名選任の件,藤井　裕,可決,86.33
95090,95090_20240701.htm,第２号議案,取締役（監査等委員である取締役を除く。）９名選任の件,齋藤　晋,可決,95.91
95090,95090_20240701.htm,第２号議案,取締役（監査等委員である取締役を除く。）９名選任の件,上野　昌裕,可決,96.56
95090,95090_20240701.htm,第２号議案,取締役（監査等委員である取締役を除く。）９名選任の件,小林　剛史,可決,96.62
95090,95090_20240701.htm,第２号議案,取締役（監査等委員である取締役を除く。）９名選任の件,原田　憲朗,可決,96.61
95090,95090_20240701.htm,第２号議案,取締役（監査等委員である取締役を除く。）９名選任の件,勝海　和彦,可決,96.6
95090,95090_20240701.htm,第２号議案,取締役（監査等委員である取締役を除く。）９名選任の件,濱谷　將人,可決,96.26
95090,95090_20240701.htm,第２号議案,取締役（監査等委員である取締役を除く。）９名選任の件,土田　拓,可決,96.5
95090,95090_20240701.htm,第２号議案,取締役（監査等委員である取締役を除く。）９名選任の件,吉川　武,可決,97.21
95090,95090_20240701.htm,第３号議案,監査等委員である取締役６名選任の件,大野　浩,可決,91.55
95090,95090_20240701.htm,第３号議案,監査等委員である取締役６名選任の件,戸巻　雄一,可決,91.44
95090,95090_20240701.htm,第３号議案,監査等委員である取締役６名選任の件,長谷川　淳,可決,96.61
95090,95090_20240701.htm,第３号議案,監査等委員である取締役６名選任の件,成田　教子,可決,97.12
95090,95090_20240701.htm,第３号議案,監査等委員である取締役６名選任の件,竹内　巌,可決,81.51
95090,95090_20240701.htm,第３号議案,監査等委員である取締役６名選任の件,鵜飼　光子,可決,97.1
95090,95090_20240701.htm,第４号議案,定款一部変更の件（１）: 第９章として「取締役および顧問への報酬の個別開示」に関する章を設ける。,null,否決,27.77
95090,95090_20240701.htm,第５号議案,定款一部変更の件（２）: 第10章として「相談役，顧問の廃止」に関する章を設ける。,null,否決,16.03
95090,95090_20240701.htm,第６号議案,定款一部変更の件（３）: 第11章として「原子力事業を含む不採算事業の廃止」に関する章を設ける。,null,否決,4.23
95090,95090_20240701.htm,第７号議案,定款一部変更の件（４）: 第12章として「迅速かつ透明性ある防災情報発信態勢の構築」に関する章を設ける。,null,否決,3.83
95090,95090_20240701.htm,第８号議案,定款一部変更の件（５）: 第13章として「核燃料移動・泊発電所の稼働等，重要決定に関する事前合意の義務化」に関する章を設ける。,null,否決,3.64
95090,95090_20240701.htm,第９号議案,定款一部変更の件（６）: 第14章として「業績連動型株式報酬制度の廃止」に関する章を設ける。,null,否決,3.69
95090,95090_20240701.htm,第10号議案,定款一部変更の件（７）: 第15章として「再エネ主力化と高効率新火力を二本柱とした脱炭素化促進」に関する章を設ける。,null,否決,4.38
95090,95090_20240701.htm,第11号議案,定款一部変更の件（８）: 第16章として「発電設備ごとの発電原価と売電価格を毎月公表する」に関する章を設ける。,null,否決,3.28
95090,95090_20240701.htm,第12号議案,定款一部変更の件（９）: 第17章として「企業倫理委員会に傍聴者の参加を認める」に関する章を設ける。,null,否決,3.57
43430,43430_20240523.htm,第１号議案,取締役８名選任の件,藤原信幸,可決,96.2
43430,43430_20240523.htm,第１号議案,取締役８名選任の件,藤原徳也,可決,95.4
43430,43430_20240523.htm,第１号議案,取締役８名選任の件,井関義徳,可決,97.0
43430,43430_20240523.htm,第１号議案,取締役８名選任の件,田村純宏,可決,97.0
43430,43430_20240523.htm,第１号議案,取締役８名選任の件,小岩渉,可決,97.0
43430,43430_20240523.htm,第１号議案,取締役８名選任の件,山下真実,可決,97.7
43430,43430_20240523.htm,第１号議案,取締役８名選任の件,草島智咲,可決,97.7
43430,43430_20240523.htm,第１号議案,取締役８名選任の件,齋藤政彦,可決,97.7
43430,43430_20240523.htm,第２号議案,監査役４名選任の件,河口仁典,可決,94.2
43430,43430_20240523.htm,第２号議案,監査役４名選任の件,杉本茂次,可決,97.7
43430,43430_20240523.htm,第２号議案,監査役４名選任の件,岡本紫苑,可決,99.6
43430,43430_20240523.htm,第２号議案,監査役４名選任の件,野口克義,可決,99.5
29380,29380_20240926.htm,第１号議案,剰余金配当の件,null,可決,99.75
29380,29380_20240926.htm,第２号議案,取締役（監査等委員である取締役を除く。）２名選任の件,岡村　恒一,可決,99.65
29380,29380_20240926.htm,第２号議案,取締役（監査等委員である取締役を除く。）２名選任の件,橋本　裕昭,可決,99.75
29380,29380_20240926.htm,第３号議案,監査等委員である取締役１名選任の件,濱田　武士,可決,99.71
17240,17240_20240329.htm,第１号議案　剰余金処分の件,期末配当に関する事項 当社普通株式１株につき金19円,,可決,96.37
17240,17240_20240329.htm,第２号議案　取締役５名選任の件,山口　正裕,山口　正裕,可決,94.54
17240,17240_20240329.htm,第２号議案　取締役５名選任の件,山口　嘉孝,山口　嘉孝,可決,95.3
17240,17240_20240329.htm,第２号議案　取締役５名選任の件,福永　直也,福永　直也,可決,95.57
17240,17240_20240329.htm,第２号議案　取締役５名選任の件,藤原　伸昭,藤原　伸昭,可決,95.57
17240,17240_20240329.htm,第２号議案　取締役５名選任の件,山口　倫正,山口　倫正,可決,95.93
77070,77070_20240130.htm,第１号議案,資本金の額の減少の件,,可決,76.01
77070,77070_20240130.htm,第２号議案,取締役７名選任の件,田島　秀二,可決,74.58
77070,77070_20240130.htm,第２号議案,取締役７名選任の件,池田　秀雄,可決,75.6
77070,77070_20240130.htm,第２号議案,取締役７名選任の件,古川　昭宏,可決,75.33
77070,77070_20240130.htm,第２号議案,取締役７名選任の件,田中　英樹,可決,75.39
77070,77070_20240130.htm,第２号議案,取締役７名選任の件,澤上　一美,可決,75.62
77070,77070_20240130.htm,第２号議案,取締役７名選任の件,増田　隆一,可決,75.81
77070,77070_20240130.htm,第２号議案,取締役７名選任の件,荻原　大輔,可決,75.48
77070,77070_20240130.htm,第３号議案,監査役３名選任の件,部屋　健太郎,可決,76.51
77070,77070_20240130.htm,第３号議案,監査役３名選任の件,本島　佳代子,可決,76.59
77070,77070_20240130.htm,第３号議案,監査役３名選任の件,鈴木　泰浩,可決,76.39
47120,47120_20240327.htm,第１号議案　剰余金処分の件,"期末配当に関する事項
（1）配当財産の種類:金銭
（2）配当財産の割当てに対する事項及びその総額:当社普通株式　１株につき金20円、配当総額　369,504,580円
（3）効力発生日:2024年３月27日",,可決,99.35
47120,47120_20240327.htm,第２号議案　取締役６名選任の件,取締役として、大出悠史、藤澤信義、森田篤、北川謙二、金谷晃、鷲尾誠の６氏を選任,大出　悠史,可決,96.97
47120,47120_20240327.htm,第２号議案　取締役６名選任の件,取締役として、大出悠史、藤澤信義、森田篤、北川謙二、金谷晃、鷲尾誠の６氏を選任,藤澤　信義,可決,96.88
47120,47120_20240327.htm,第２号議案　取締役６名選任の件,取締役として、大出悠史、藤澤信義、森田篤、北川謙二、金谷晃、鷲尾誠の６氏を選任,森田　篤,可決,99.04
47120,47120_20240327.htm,第２号議案　取締役６名選任の件,取締役として、大出悠史、藤澤信義、森田篤、北川謙二、金谷晃、鷲尾誠の６氏を選任,北川　謙二,可決,99.02
47120,47120_20240327.htm,第２号議案　取締役６名選任の件,取締役として、大出悠史、藤澤信義、森田篤、北川謙二、金谷晃、鷲尾誠の６氏を選任,金谷　晃,可決,99.06
47120,47120_20240327.htm,第２号議案　取締役６名選任の件,取締役として、大出悠史、藤澤信義、森田篤、北川謙二、金谷晃、鷲尾誠の６氏を選任,鷲尾　誠,可決,97.44
47120,47120_20240327.htm,第３号議案　監査役１名選任の件,監査役として、栗岡利明氏を選任,栗岡　利明,可決,97.39
78570,78570_20240619.htm,第１号議案,剰余金の配当(第75期期末配当の件),,可決,99.9
78570,78570_20240619.htm,第２号議案,取締役６名選任の件,関　啓三,可決,99.8
78570,78570_20240619.htm,第２号議案,取締役６名選任の件,関　宏孝,可決,99.8
78570,78570_20240619.htm,第２号議案,取締役６名選任の件,関　宏晃,可決,99.8
78570,78570_20240619.htm,第２号議案,取締役６名選任の件,松友孝之,可決,99.8
78570,78570_20240619.htm,第２号議案,取締役６名選任の件,岡田克志,可決,99.8
78570,78570_20240619.htm,第２号議案,取締役６名選任の件,宮部高至,可決,99.8
78570,78570_20240619.htm,第３号議案,監査役２名選任の件,西上慎司,可決,99.9
78570,78570_20240619.htm,第３号議案,監査役２名選任の件,十河嘉彦,可決,99.9
43480,43480_20240628.htm,第１号議案,剰余金の配当の件,null,可決,99.84
43480,43480_20240628.htm,第２号議案,取締役９名選任の件,竹原　教博,可決,99.65
43480,43480_20240628.htm,第２号議案,取締役９名選任の件,黒田　淳,可決,99.7
43480,43480_20240628.htm,第２号議案,取締役９名選任の件,久保井　基隆,可決,99.72
43480,43480_20240628.htm,第２号議案,取締役９名選任の件,森山　直彦,可決,99.65
43480,43480_20240628.htm,第２号議案,取締役９名選任の件,津田　和彦,可決,99.81
43480,43480_20240628.htm,第２号議案,取締役９名選任の件,藤田　一彦,可決,99.81
43480,43480_20240628.htm,第２号議案,取締役９名選任の件,粟井　佐知子,可決,99.81
43480,43480_20240628.htm,第２号議案,取締役９名選任の件,藤田　明久,可決,99.81
43480,43480_20240628.htm,第２号議案,取締役９名選任の件,大髙　謙司,可決,99.94
43480,43480_20240628.htm,第３号議案,監査役２名選任の件,鳥居　知子,可決,97.82
43480,43480_20240628.htm,第３号議案,監査役２名選任の件,森川　紀代,可決,99.84
25990,25990_20240920.htm,第１号議案　株式併合の件,"当社の普通株式766,763株を１株に併合。効力発生日:2024年10月17日。効力発生日における発行可能株式総数:12株",null,可決,99.84
25990,25990_20240920.htm,第２号議案　定款一部変更の件,株式併合の効力が発生することを条件として、定款第６条（発行可能株式総数）を変更、定款第７条（単元株式数）及び第８条（単元未満株式についての権利）の全文を削除、定款第15条（電子提供措置等）の全文を削除。,null,可決,99.84
30930,30930_20240530.htm,第１号議案,剰余金の処分の件,null,可決,94.56
30930,30930_20240530.htm,第２号議案,取締役１名選任の件,宮本久美子,可決,92.84
30930,30930_20240530.htm,第３号議案,監査役１名選任の件,中村　優,可決,94.56
30930,30930_20240530.htm,第４号議案,補欠監査役１名選任の件,野口　晃,可決,94.54
39700,39700_20240626.htm,第１号議案　定款一部変更の件,今後の事業展開の拡大に備えるため変更する。,null,可決,99.53
39700,39700_20240626.htm,第２号議案　取締役（監査等委員である取締役を除く。）２名選任の件,取締役（監査等委員である取締役を除く。）として、富田直人及び山﨑浩史を選任する。,富田　直人,可決,94.29
39700,39700_20240626.htm,第２号議案　取締役（監査等委員である取締役を除く。）２名選任の件,取締役（監査等委員である取締役を除く。）として、富田直人及び山﨑浩史を選任する。,山﨑　浩史,可決,94.32
39700,39700_20240626.htm,第３号議案　監査等委員である取締役１名選任の件,監査等委員である取締役として、後藤和寛を選任する。,後藤　和寛,可決,94.32
44210,44210_20241225.htm,第１号議案,"剰余金処分の件
期末配当に関する事項
当社普通株式１株につき金25円00銭
配当総額　72,691,600円",,可決,99.83
44210,44210_20241225.htm,第２号議案,"定款一部変更の件
①本社事務所を移転することに伴い、本店の所在地を東京都千代田区に変更するものであります。また、本変更の効力は、2025年に開催される第29期定時株主総会までに開催される取締役会において決定する本店移転日をもって発生するものとし、この旨を明確にするための附則を設けるものであります。
②経営環境の変化に柔軟かつ機動的に対応できる経営体制構築及び経営基盤の一層の強化と充実を図るため、取締役に役付取締役として取締役副社長を追加するものであります。",,可決,99.8
44210,44210_20241225.htm,第３号議案,取締役（監査等委員である取締役を除く。）６名選任の件,長田　光博,可決,99.7
44210,44210_20241225.htm,第３号議案,取締役（監査等委員である取締役を除く。）６名選任の件,富田　健太郎,可決,99.74
44210,44210_20241225.htm,第３号議案,取締役（監査等委員である取締役を除く。）６名選任の件,関亦　在明,可決,99.74
44210,44210_20241225.htm,第３号議案,取締役（監査等委員である取締役を除く。）６名選任の件,吉本　史朗,可決,99.74
44210,44210_20241225.htm,第３号議案,取締役（監査等委員である取締役を除く。）６名選任の件,大塚　豊,可決,99.74
44210,44210_20241225.htm,第３号議案,取締役（監査等委員である取締役を除く。）６名選任の件,杉田　誠一郎,可決,99.74
59360,59360_20240621.htm,第１号議案,取締役８名選任の件。取締役として、岡田敏夫、能村　宏、田畑勝志、脇川和則、村瀬厚司、マーチン・ハーマン、水野久美子及び中澤未生子を選任する。,岡田敏夫,可決,97.5
59360,59360_20240621.htm,第１号議案,取締役８名選任の件。取締役として、岡田敏夫、能村　宏、田畑勝志、脇川和則、村瀬厚司、マーチン・ハーマン、水野久美子及び中澤未生子を選任する。,能村　宏,可決,98.1
59360,59360_20240621.htm,第１号議案,取締役８名選任の件。取締役として、岡田敏夫、能村　宏、田畑勝志、脇川和則、村瀬厚司、マーチン・ハーマン、水野久美子及び中澤未生子を選任する。,田畑勝志,可決,98.7
59360,59360_20240621.htm,第１号議案,取締役８名選任の件。取締役として、岡田敏夫、能村　宏、田畑勝志、脇川和則、村瀬厚司、マーチン・ハーマン、水野久美子及び中澤未生子を選任する。,脇川和則,可決,98.7
59360,59360_20240621.htm,第１号議案,取締役８名選任の件。取締役として、岡田敏夫、能村　宏、田畑勝志、脇川和則、村瀬厚司、マーチン・ハーマン、水野久美子及び中澤未生子を選任する。,村瀬厚司,可決,98.7
59360,59360_20240621.htm,第１号議案,取締役８名選任の件。取締役として、岡田敏夫、能村　宏、田畑勝志、脇川和則、村瀬厚司、マーチン・ハーマン、水野久美子及び中澤未生子を選任する。,マーチン・ハーマン,可決,94.5
59360,59360_20240621.htm,第１号議案,取締役８名選任の件。取締役として、岡田敏夫、能村　宏、田畑勝志、脇川和則、村瀬厚司、マーチン・ハーマン、水野久美子及び中澤未生子を選任する。,水野久美子,可決,98.7
59360,59360_20240621.htm,第１号議案,取締役８名選任の件。取締役として、岡田敏夫、能村　宏、田畑勝志、脇川和則、村瀬厚司、マーチン・ハーマン、水野久美子及び中澤未生子を選任する。,中澤未生子,可決,98.7
59360,59360_20240621.htm,第２号議案,監査役補欠者１名選任の件。監査役補欠者として、嶋田修一を選任する。,嶋田修一,可決,99.3
34010,34010_20240621.htm,第1号議案　取締役7名選任の件,取締役として、内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子の7氏を選任する。,内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子,可決,81.82
34010,34010_20240621.htm,第1号議案　取締役7名選任の件,取締役として、内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子の7氏を選任する。,内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子,可決,92.97
34010,34010_20240621.htm,第1号議案　取締役7名選任の件,取締役として、内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子の7氏を選任する。,内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子,可決,98.35
34010,34010_20240621.htm,第1号議案　取締役7名選任の件,取締役として、内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子の7氏を選任する。,内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子,可決,93.06
34010,34010_20240621.htm,第1号議案　取締役7名選任の件,取締役として、内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子の7氏を選任する。,内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子,可決,98.34
34010,34010_20240621.htm,第1号議案　取締役7名選任の件,取締役として、内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子の7氏を選任する。,内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子,可決,98.35
34010,34010_20240621.htm,第1号議案　取締役7名選任の件,取締役として、内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子の7氏を選任する。,内川哲茂、森山直彦、山西昇、大西賢、津谷正明、南多美枝、楠瀬玲子,可決,99.4
34010,34010_20240621.htm,第2号議案　監査役2名選任の件,監査役として、鳥居知子、有馬純の2氏を選任する。,鳥居知子、有馬純,可決,98.56
34010,34010_20240621.htm,第2号議案　監査役2名選任の件,監査役として、鳥居知子、有馬純の2氏を選任する。,鳥居知子、有馬純,可決,99.38
34010,34010_20240621.htm,第3号議案　役員報酬制度の改定に伴う、取締役に対する譲渡制限付株式報酬及び業績連動型株式報酬に係る制度の改定の件,"取締役に対する株式報酬制度として、現行の譲渡制限付株式報酬及び業績連動型株式報酬を廃止し、金銭報酬等の額とは別枠で新たに譲渡制限付株式報酬及び業績連動型株式報酬を導入する。譲渡制限付株式報酬は株式部分を年額3,500万円以内（年25,000株以内）、支給する株式ユニットの総額を年額3,500万円以内、株式ユニットに基づき支給する金銭の総額を年額3,500万円以内とする。業績連動型株式報酬は、株式部分を年額1億5,000万円以内（年100,000株以内）、支給する株式ユニットの総額を年額1億5,000万円以内、株式ユニットに基づき支給する金銭の総額を年額1億5,000万円以内とする。なお、取締役の金銭報酬等の額については、年額6億3,000万円以内（うち、社外取締役については、年額1億円以内）から変更はない。",該当なし,可決,98.72
70380,70380_20240328.htm,第１号議案,剰余金の配当の件,,可決,99.3
70380,70380_20240328.htm,第２号議案,定款一部変更の件,,可決,99.27
70380,70380_20240328.htm,第３号議案,取締役（監査等委員である取締役を除く）２名選任の件,大西正一郎,可決,97.61
70380,70380_20240328.htm,第３号議案,取締役（監査等委員である取締役を除く）２名選任の件,西原政雄,可決,98.65
70380,70380_20240328.htm,第４号議案,監査等委員である取締役４名選任の件,梅本武,可決,97.91
70380,70380_20240328.htm,第４号議案,監査等委員である取締役４名選任の件,大杉和人,可決,69.34
70380,70380_20240328.htm,第４号議案,監査等委員である取締役４名選任の件,鵜瀞惠子,可決,71.38
70380,70380_20240328.htm,第４号議案,監査等委員である取締役４名選任の件,南晃,可決,98.81
70380,70380_20240328.htm,第５号議案,取締役（監査等委員である取締役を除く）の報酬等の額の設定の件,,可決,98.31
70380,70380_20240328.htm,第６号議案,監査等委員である取締役の報酬等の額の設定の件,,可決,98.3
70380,70380_20240328.htm,第７号議案,取締役(監査等委員である取締役、社外取締役を除く)に対する譲渡制限付株式報酬の額及び内容の一部改定の件,,可決,89.31
75550,75550_20240624.htm,取締役８名選任の件,取締役として、磯村信夫氏を選任する,磯村信夫,可決,94.09
75550,75550_20240624.htm,取締役８名選任の件,取締役として、須磨佳津江氏を選任する,須磨佳津江,可決,94.0
75550,75550_20240624.htm,取締役８名選任の件,取締役として、大島博氏を選任する,大島博,可決,94.04
75550,75550_20240624.htm,取締役８名選任の件,取締役として、菊田一郎氏を選任する,菊田一郎,可決,94.06
75550,75550_20240624.htm,取締役８名選任の件,取締役として、内田善昭氏を選任する,内田善昭,可決,94.07
75550,75550_20240624.htm,取締役８名選任の件,取締役として、小和田有花氏を選任する,小和田有花,可決,94.07
75550,75550_20240624.htm,取締役８名選任の件,取締役として、磯村隆夫氏を選任する,磯村隆夫,可決,94.06
75550,75550_20240624.htm,取締役８名選任の件,取締役として、川田光太氏を選任する,川田光太,可決,94.07
40440,40440_20240628.htm,取締役８名選任の件,清水正を取締役に選任,清水正,可決,99.2
40440,40440_20240628.htm,取締役８名選任の件,前田一彦を取締役に選任,前田一彦,可決,98.01
40440,40440_20240628.htm,取締役８名選任の件,石井章央を取締役に選任,石井章央,可決,99.34
40440,40440_20240628.htm,取締役８名選任の件,赤松佳則を取締役に選任,赤松佳則,可決,99.33
40440,40440_20240628.htm,取締役８名選任の件,金井哲男を取締役に選任,金井哲男,可決,99.35
40440,40440_20240628.htm,取締役８名選任の件,西出徹雄を取締役に選任,西出徹雄,可決,99.63
40440,40440_20240628.htm,取締役８名選任の件,河田正也を取締役に選任,河田正也,可決,99.63
40440,40440_20240628.htm,取締役８名選任の件,石原詩織を取締役に選任,石原詩織,可決,99.88
95540,95540_20241223.htm,第１号議案,取締役（監査等委員である取締役を除く。）２名選任の件,市原創吾,可決,99.97
95540,95540_20241223.htm,第１号議案,取締役（監査等委員である取締役を除く。）２名選任の件,笹野誠,可決,99.97
95540,95540_20241223.htm,第２号議案,監査等委員である取締役１名選任の件,長利一心,可決,99.97
95540,95540_20241223.htm,第３号議案,会計監査人選任の件,監査法人アヴァンティア,可決,99.97
81550,81550_20241018.htm,第１号議案,"株式併合の件。当社の普通株式について、3,735,310株を１株に併合します。効力発生日は2024年11月14日。効力発生日における発行可能株式総数は12株。",,可決,99.3
81550,81550_20241018.htm,第２号議案,定款一部変更の件。株式併合にかかる議案が原案どおり承認可決され、本株式併合の効力が発生した場合には、会社法第182条第２項の定めに従って、当社株式の発行可能株式総数は12株に減少することとなります。かかる点を明確化するために、本株式併合の効力が発生することを条件として、定款第６条（発行可能株式総数）を変更するもの。本株式併合の効力が発生することを条件として、現在１単元100株となっている当社株式の単元株式数の定めを廃止するため、定款第８条（単元株式数）及び第９条（単元未満株式についての権利）の全文を削除。本株式併合の効力が発生することを条件として定款第18条（電子提供措置等）の全文を削除。,,可決,99.3
44610,44610_20240628.htm,第１号議案,"剰余金処分の件
期末配当に関する事項
当社普通株式１株につき金45円",null,可决,99.74
44610,44610_20240628.htm,第２号議案,取締役６名選任の件,坂本 隆司,可决,89.94
44610,44610_20240628.htm,第２号議案,取締役６名選任の件,山路 直貴,可决,90.06
44610,44610_20240628.htm,第２号議案,取締役６名選任の件,清水 伸二,可决,99.46
44610,44610_20240628.htm,第２号議案,取締役６名選任の件,奥山 喜久夫,可决,99.65
44610,44610_20240628.htm,第２号議案,取締役６名選任の件,橋本 克己,可决,94.58
44610,44610_20240628.htm,第２号議案,取締役６名選任の件,中野 秀代,可决,93.83
44610,44610_20240628.htm,第３号議案,監査役３名選任の件,古澤 佳幸,可决,94.63
44610,44610_20240628.htm,第３号議案,監査役３名選任の件,髙橋 利忠,可决,93.69
44610,44610_20240628.htm,第３号議案,監査役３名選任の件,宮永 雅好,可决,98.6
44610,44610_20240628.htm,第４号議案,補欠監査役１名選任の件,塚本 英伸,可决,99.85
67750,67750_20240628.htm,第１号議案,取締役６名選任の件,村田三郎,可決,91.75
67750,67750_20240628.htm,第１号議案,取締役６名選任の件,中野義雄,可決,91.91
67750,67750_20240628.htm,第１号議案,取締役６名選任の件,布川文保,可決,96.17
67750,67750_20240628.htm,第１号議案,取締役６名選任の件,武田利信,可決,91.83
67750,67750_20240628.htm,第１号議案,取締役６名選任の件,谷正行,可決,91.81
67750,67750_20240628.htm,第１号議案,取締役６名選任の件,中島義雄,可決,91.78
67750,67750_20240628.htm,第２号議案,監査役１名選任の件,信岡孝一,可決,96.27
29620,29620_20240930.htm,第１号議案,取締役７名選任の件。取締役として関家圭三、村上友孝、吉岡豊吉、相原正行、齊藤琢磨、市川ルミ、内山秀を選任する。,関家圭三,可決,99.74
29620,29620_20240930.htm,第１号議案,取締役７名選任の件。取締役として関家圭三、村上友孝、吉岡豊吉、相原正行、齊藤琢磨、市川ルミ、内山秀を選任する。,村上友孝,可決,99.75
29620,29620_20240930.htm,第１号議案,取締役７名選任の件。取締役として関家圭三、村上友孝、吉岡豊吉、相原正行、齊藤琢磨、市川ルミ、内山秀を選任する。,吉岡豊吉,可決,99.72
29620,29620_20240930.htm,第１号議案,取締役７名選任の件。取締役として関家圭三、村上友孝、吉岡豊吉、相原正行、齊藤琢磨、市川ルミ、内山秀を選任する。,相原正行,可決,99.71
29620,29620_20240930.htm,第１号議案,取締役７名選任の件。取締役として関家圭三、村上友孝、吉岡豊吉、相原正行、齊藤琢磨、市川ルミ、内山秀を選任する。,齊藤琢磨,可決,99.72
29620,29620_20240930.htm,第１号議案,取締役７名選任の件。取締役として関家圭三、村上友孝、吉岡豊吉、相原正行、齊藤琢磨、市川ルミ、内山秀を選任する。,市川ルミ,可決,99.73
29620,29620_20240930.htm,第１号議案,取締役７名選任の件。取締役として関家圭三、村上友孝、吉岡豊吉、相原正行、齊藤琢磨、市川ルミ、内山秀を選任する。,内山秀,可決,99.72
29620,29620_20240930.htm,第２号議案,退任取締役に対し退職慰労金贈呈の件,N/A,可決,99.56
90120,90120_20240628.htm,第１号議案　取締役５名選任の件,牧野英伸、坂本昌己、鷹啄泰則、中山高明、會田哲也を取締役に選任する,牧野英伸,可決,95.35
90120,90120_20240628.htm,第１号議案　取締役５名選任の件,牧野英伸、坂本昌己、鷹啄泰則、中山高明、會田哲也を取締役に選任する,坂本昌己,可決,95.35
90120,90120_20240628.htm,第１号議案　取締役５名選任の件,牧野英伸、坂本昌己、鷹啄泰則、中山高明、會田哲也を取締役に選任する,鷹啄泰則,可決,95.35
90120,90120_20240628.htm,第１号議案　取締役５名選任の件,牧野英伸、坂本昌己、鷹啄泰則、中山高明、會田哲也を取締役に選任する,中山高明,可決,95.35
